system:index,water_area_ha,water_area_m2,year,.geo
0_0000000000000000004a,0.039154804,391.5480426,2022,"{""type"":""Polygon"",""coordinates"":[[[72.94950200516179,18.905250733105238],[72.94950200516179,18.905500473540855],[72.94924780071071,18.905500426966096],[72.94924780071071,18.90525077447196],[72.94950200516179,18.905250733105238]]]}"
0_0000000000000000004b,0.143849404,1438.494038,2022,"{""type"":""Polygon"",""coordinates"":[[[72.93575015413867,18.90649930617077],[72.93575015413867,18.90699867401644],[72.93550044082382,18.9069986760364],[72.93550044082382,18.906499308685763],[72.93575015413867,18.90649930617077]]]}"
0_0000000000000000004c,0.061665513,616.6551271,2022,"{""type"":""Polygon"",""coordinates"":[[[72.94499828381743,18.906998709487286],[72.94499828381743,18.906748972469014],[72.94524798716421,18.906748954493978],[72.94524798716421,18.907248429199385],[72.94474858020833,18.90724837605833],[72.94474858020833,18.906998726801962],[72.94499828381743,18.906998709487286]]]}"
0_0000000000000000004d,0.071924545,719.2454506,2022,"{""type"":""Polygon"",""coordinates"":[[[72.93475129930854,18.906998679618322],[72.93475129930854,18.90724840665465],[72.93450158494659,18.90724840677505],[72.93450158494659,18.906998679986295],[72.93475129930854,18.906998679618322]]]}"
0_0000000000000000004e,0.145029792,1450.297916,2022,"{""type"":""Polygon"",""coordinates"":[[[72.93425187032291,18.90724840648246],[72.93425187032291,18.907498133197695],[72.93374802453842,18.907498153728874],[72.93374802453842,18.90724842751316],[72.93425187032291,18.90724840648246]]]}"
0_0000000000000000004f,0.071924444,719.2444368,2022,"{""type"":""Polygon"",""coordinates"":[[[72.93500101340874,18.90724840612124],[72.93500101340874,18.907498133579193],[72.93475129930854,18.907498133865033],[72.93475129930854,18.90724840665465],[72.93500101340874,18.90724840612124]]]}"
0_00000000000000000050,0,0,2022,"{""type"":""Polygon"",""coordinates"":[[[72.94524798716421,18.907747816912135],[72.94524798716421,18.908002027008937],[72.94499828381743,18.908001956053802],[72.94499828381743,18.90774783389766],[72.94524798716421,18.907747816912135]]]}"
0_00000000000000000051,0,0,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95199906958044,18.90999972047084],[72.95199906958042,18.910249378996916],[72.9517493733318,18.910249404670306],[72.9517493733318,18.90999965869975],[72.95199906958044,18.90999972047084]]]}"
0_00000000000000000052,0.075170174,751.7017425,2022,"{""type"":""Polygon"",""coordinates"":[[[72.9517493733318,18.911248214907097],[72.9517493733318,18.911497961746722],[72.95149967682042,18.91149789807888],[72.95149967682042,18.9112482391785],[72.9517493733318,18.911248214907097]]]}"
0_00000000000000000053,0.071590427,715.904273,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95400122570524,18.911752117477615],[72.95400122570524,18.912001779205053],[72.95375153156371,18.912001806454935],[72.95375153156371,18.911752144974646],[72.95400122570524,18.911752117477615]]]}"
0_00000000000000000054,0.231598394,2315.983937,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95500008975202,18.91200184993274],[72.95500008975202,18.91225151282265],[72.95400122570524,18.91225152879915],[72.95400122570524,18.912001779205053],[72.95500008975202,18.91200184993274]]]}"
0_00000000000000000055,0.073139473,731.394727,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95325214249218,18.91374975455776],[72.95325214249218,18.91399950462581],[72.9529979420576,18.913999455794897],[72.9529979420576,18.913749793671652],[72.95325214249218,18.91374975455776]]]}"
0_00000000000000000056,0,0,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95549947514317,18.918498707753777],[72.95549947514316,18.91874846334662],[72.95524978257905,18.918748398701254],[72.95524978257905,18.91849873105066],[72.95549947514317,18.918498707753777]]]}"
0_00000000000000000057,0.060849375,608.4937519,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95375153156371,18.91874843215535],[72.95375153156371,18.91899818619073],[72.95350183715937,18.918998118406762],[72.95350183715937,18.918748452313114],[72.95375153156371,18.91874843215535]]]}"
0_00000000000000000058,0.146311257,1463.112573,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95325214249219,18.918998137904232],[72.95325214249218,18.91950203023164],[72.9529979420576,18.91950206354815],[72.9529979420576,18.918998171728575],[72.95325214249219,18.918998137904232]]]}"
0_00000000000000000059,0.071919403,719.1940316,2022,"{""type"":""Polygon"",""coordinates"":[[[72.95400122570524,18.919247832628347],[72.95400122570524,18.91950205969112],[72.95375153156371,18.919501991821253],[72.95375153156371,18.919247852704846],[72.95400122570524,18.919247832628347]]]}"
0_0000000000000000005a,0.136366891,1363.668911,2022,"{""type"":""Polygon"",""coordinates"":[[[73.01824791489219,18.802249948993758],[73.01824791489219,18.80274941994875],[73.0179982888621,18.802749398086068],[73.0179982888621,18.80224992762406],[73.01824791489219,18.802249948993758]]]}"
0_0000000000000000005b,0.07196818,719.6818023,2022,"{""type"":""Polygon"",""coordinates"":[[[73.01774857248019,18.802749367418873],[73.01774857248019,18.802999102673297],[73.01749885583159,18.802999071348705],[73.01749885583159,18.802749424028693],[73.01774857248019,18.802749367418873]]]}"
0_0000000000000000005c,0.059669925,596.699248,2022,"{""type"":""Polygon"",""coordinates"":[[[73.0604979751977,18.80850162504184],[73.0604979751977,18.80875131889065],[73.0602482143464,18.80875134385232],[73.0602482143464,18.808501650249397],[73.0604979751977,18.80850162504184]]]}"
0_0000000000000000005d,0.075141171,751.4117116,2022,"{""type"":""Polygon"",""coordinates"":[[[73.0602482143464,18.80875134385232],[73.06024821434642,18.809001037634733],[73.05999854329478,18.809001070312153],[73.05999854329478,18.808751289071488],[73.0602482143464,18.80875134385232]]]}"
0_0000000000000000005e,0.016320554,163.205542,2022,"{""type"":""Polygon"",""coordinates"":[[[73.07074937627979,18.809001059062034],[73.07074937627979,18.809250763360065],[73.07049971655961,18.809250725359266],[73.07049971655961,18.809001021306923],[73.07074937627979,18.809001059062034]]]}"
0_0000000000000000005f,0.101652708,1016.527082,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06975055565054,18.809001064258666],[73.06975055565054,18.80925076757384],[73.0690014823789,18.809250726750957],[73.0690014823789,18.809001024172943],[73.06975055565054,18.809001064258666]]]}"
0_00000000000000000060,0.068679296,686.7929553,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06824781332642,18.80900107986075],[73.06824781332642,18.809250781697113],[73.06799815090456,18.809250739581962],[73.06799815090456,18.809001037991322],[73.06824781332642,18.80900107986075]]]}"
0_00000000000000000061,0.357058501,3570.585012,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06749873518609,18.809001032358964],[73.06749873518609,18.809250733458093],[73.06625014613851,18.809250750627736],[73.06625014613851,18.809001050757463],[73.06749873518609,18.809001032358964]]]}"
0_00000000000000000062,0.064949915,649.4991468,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06575072664573,18.809001039373552],[73.06575072664573,18.80925073875225],[73.06525130607484,18.80925072523351],[73.06525130607484,18.80900102634639],[73.06575072664573,18.809001039373552]]]}"
0_00000000000000000063,1.336990483,13369.90483,2022,"{""type"":""Polygon"",""coordinates"":[[[73.0604979751977,18.809001012918955],[73.0604979751977,18.80875131889065],[73.06075214914493,18.808751352937605],[73.06075214914493,18.809001047216192],[73.06100181938423,18.80900101329896],[73.06100181938423,18.809250708002796],[73.06125148935438,18.8092507616252],[73.06125148935438,18.80975015206292],[73.06150124912374,18.809750126433716],[73.06175091855543,18.80975017972636],[73.06175091855543,18.80999987570608],[73.06150124912374,18.809999909872495],[73.06150124912374,18.810499301878615],[73.06125148935438,18.810499326770117],[73.06125148935438,18.810249543218355],[73.06100181938423,18.810249576317357],[73.06100181938423,18.809999880895713],[73.06075214914493,18.8099999138297],[73.0604979751977,18.809999878531286],[73.0604979751977,18.809750183785123],[73.0602482143464,18.80975020776314],[73.06024821434642,18.809001037634733],[73.0604979751977,18.809001012918955]]]}"
0_00000000000000000064,0.643109263,6431.092626,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06424804840073,18.809750205687667],[73.06424804840073,18.80925072164436],[73.06475188442597,18.809250710071492],[73.06500164041866,18.809250765895865],[73.06500164041866,18.80975016371702],[73.06450221823094,18.809750146750208],[73.06450221823094,18.810249632011846],[73.06424804840073,18.810249602743017],[73.06424804840073,18.80999990412564],[73.06399829159471,18.809999846323656],[73.06374862458671,18.809999884187427],[73.06374862458671,18.80975018624108],[73.06424804840073,18.809750205687667]]]}"
0_00000000000000000065,1.531577256,15315.77256,2022,"{""type"":""Polygon"",""coordinates"":[[[73.0712488750402,18.809250767154857],[73.0712488750402,18.80900106236533],[73.07174828265649,18.809001055658772],[73.07174828265649,18.809750172039823],[73.07199794102767,18.80975020847851],[73.07199794102767,18.809999914543386],[73.0722521023391,18.809999842876064],[73.07250185022995,18.80999988709781],[73.07250185022995,18.81024959383786],[73.0727515077868,18.81024954181963],[73.07300125513771,18.810249585465456],[73.07300125513771,18.810499292876234],[73.0732510022186,18.810499336356933],[73.07350065896573,18.810499283351902],[73.07350065896573,18.810748991433382],[73.07375040550657,18.810749034338137],[73.07375040550657,18.810998742844706],[73.0732510022186,18.810998752208082],[73.0732510022186,18.810749044192832],[73.07300125513771,18.810749000466384],[73.0727515077868,18.81074904403804],[73.0727515077868,18.810499336693567],[73.07250185022995,18.810499300757296],[73.07199794102767,18.810499327211332],[73.07199794102767,18.810249620787665],[73.07174828265649,18.810249583857644],[73.07174828265649,18.809999877859028],[73.07149853395102,18.809999920105806],[73.07149853395102,18.809750126824024],[73.0712488750402,18.809750177272235],[73.07099912579494,18.809750131234765],[73.07099912579494,18.809250721608944],[73.0712488750402,18.809250767154857]]]}"
0_00000000000000000066,0.791246987,7912.469874,2022,"{""type"":""Polygon"",""coordinates"":[[[73.06349895730939,18.80999992164041],[73.06349895730939,18.81024961952042],[73.0627497737259,18.81024962422879],[73.0627497737259,18.810499321550697],[73.06175091855543,18.810499268203746],[73.06175091855543,18.80999987570608],[73.06349895730939,18.80999992164041]]]}"
0_00000000000000000067,6.090017873,60900.17873,2022,"{""type"":""Polygon"",""coordinates"":[[[73.05350159725094,18.81325054251906],[73.05350159725094,18.813000852327942],[73.05375127530031,18.813000834278327],[73.05375127530031,18.812501453942037],[73.054250720664,18.812501424003873],[73.054250720664,18.812002043400906],[73.05450048797812,18.812002031511916],[73.05450048797812,18.81124840066951],[73.05475016495224,18.81124846695334],[73.05475016495224,18.810748999463566],[73.05524960816489,18.8107490504884],[73.05524960816489,18.809999892974893],[73.05549928433248,18.80999986909384],[73.05549928433248,18.809250712457757],[73.05574896023123,18.809250775130902],[73.05574896023123,18.808751308544885],[73.05599872593164,18.80875129098763],[73.05599872593164,18.80850160156924],[73.05624840129256,18.80850166268304],[73.05624840129256,18.80825188549559],[73.05649816645494,18.80825195432715],[73.05649816645494,18.808002177073245],[73.05700201933892,18.80800218874653],[73.05700201933892,18.807748026037586],[73.05775113144298,18.807748033937475],[73.057751131443,18.807498343514684],[73.05875000386152,18.807498323660603],[73.05875000386152,18.807748015066977],[73.05924934838681,18.80774803864572],[73.05949911031506,18.807748014339765],[73.05949911031506,18.80800217955166],[73.05974878190497,18.808002234416303],[73.05999854329478,18.808002209538806],[73.05999854329478,18.808251902536863],[73.0602482143464,18.808251869121953],[73.0602482143464,18.808501650249397],[73.05999854329478,18.80850159571443],[73.05999854329478,18.808751289071488],[73.05974878190497,18.808751313211282],[73.05974878190497,18.808501620100113],[73.05949911031506,18.808501652447543],[73.05825056819045,18.80850161586939],[73.05825056819045,18.808002233136044],[73.05800080491639,18.8080021674338],[73.05775113144298,18.808002197397336],[73.05775113144298,18.808251888182422],[73.05750145770062,18.808251917489354],[73.05750145770062,18.808002226950112],[73.05725169361928,18.808002160015352],[73.05725169361928,18.808251938011573],[73.05700201933892,18.80825187879393],[73.05700201933892,18.80850165672378],[73.05674784127798,18.808501616647426],[73.05674784127798,18.808751306803554],[73.05649816645494,18.80875133396821],[73.05649816645494,18.809001024057967],[73.05624840129256,18.80900104219117],[73.05624840129256,18.809250732214455],[73.05599872593164,18.809250758065662],[73.05599872593164,18.81024960667286],[73.05574896023123,18.810249622754153],[73.05574896023123,18.8107490037909],[73.05549928433248,18.810749027345057],[73.05549928433248,18.811498099507848],[73.05524960816489,18.81149812191355],[73.05524960816489,18.812001976625226],[73.05475016495224,18.812002010835037],[73.05475016495224,18.812501392421744],[73.05450048797812,18.81250141260686],[73.05450048797812,18.81300088212212],[73.054250720664,18.813000893027084],[73.054250720664,18.813250583956062],[73.05375127530031,18.813250524715354],[73.05375127530031,18.813749993830235],[73.05350159725094,18.813750011142062],[73.05350159725094,18.813500232889417],[73.05325191893284,18.813500250036363],[73.05325191893284,18.81325055991191],[73.05350159725094,18.81325054251906]],[[73.05875000386152,18.808002179528042],[73.0589996762587,18.808002235624762],[73.0589996762587,18.808251927639315],[73.05875000386152,18.808251871296708],[73.05875000386152,18.808002179528042]]]}"
0_00000000000000000068,0.075103378,751.0337782,2022,"{""type"":""Polygon"",""coordinates"":[[[73.0727515077868,18.81074904403804],[73.0727515077868,18.81099875156187],[73.07250185022995,18.81099871513429],[73.07250185022995,18.810749007856113],[73.0727515077868,18.81074904403804]]]}"
0_00000000000000000069,0.070118637,701.186372,2022,"{""type"":""Polygon"",""coordinates"":[[[73.04675055045597,18.810749021832994],[73.04675055045597,18.810998703756262],[73.04650086487729,18.81099871225871],[73.04650086487729,18.81074903058146],[73.04675055045597,18.810749021832994]]]}"
0_0000000000000000006a,1.368920631,13689.20631,2022,"{""type"":""Polygon"",""coordinates"":[[[73.04300046460283,18.81074901642248],[73.04300046460283,18.810499338374107],[73.04600140284056,18.810499269759262],[73.04600140284056,18.81074903846464],[73.04524783914975,18.8107489914959],[73.04524783914975,18.810998759637933],[73.04449868668996,18.810998680413242],[73.04449868668996,18.810749000708984],[73.04325015394191,18.81074901343369],[73.04325015394191,18.810998691907532],[73.04300046460283,18.810998694650245],[73.04300046460283,18.811248460756183],[73.04275068491994,18.81124845445864],[73.04275068491994,18.810998688598968],[73.0425009950445,18.810998690519813],[73.04225130490099,18.8109986920298],[73.04225130490099,18.81074901454039],[73.04300046460283,18.81074901642248]]]}"
